1798	0.16979
1799	0.1694
1800	0.16901
1801	0.16869
1802	0.16837
1803	0.16806
1804	0.16774
1805	0.16742
1806	0.16718
1807	0.16693
1808	0.16669
1809	0.16644
1810	0.1662
1811	0.16489
1812	0.16357
1813	0.16226
1814	0.16094
1815	0.15963
1816	0.15867
1817	0.15772
1818	0.15676
1819	0.15581
1820	0.15485
1821	0.15591
1822	0.15698
1823	0.15804
1824	0.15911
1825	0.16017
1826	0.15998
1827	0.1598
1828	0.15961
1829	0.15943
1830	0.15924
1831	0.15893
1832	0.15861
1833	0.1583
1834	0.15798
1835	0.15767
1836	0.15726
1837	0.15684
1838	0.15643
1839	0.15601
1840	0.1556
1841	0.1551
1842	0.15459
1843	0.15409
1844	0.15358
1845	0.15308
1846	0.15311
1847	0.15314
1848	0.15316
1849	0.15319
1850	0.15322
1851	0.15286
1852	0.1525
1853	0.15213
1854	0.15177
1855	0.15141
1856	0.151
1857	0.15059
1858	0.15018
1859	0.14977
1860	0.14936
1861	0.14892
1862	0.14848
1863	0.14803
1864	0.14759
1865	0.14715
1866	0.14681
1867	0.14647
1868	0.14613
1869	0.14579
1870	0.14545
1871	0.1429
1872	0.14035
1873	0.1378
1874	0.13525
1875	0.1327
1876	0.13454
1877	0.13638
1878	0.13823
1879	0.14007
1880	0.14191
1881	0.14194
1882	0.14197
1883	0.14201
1884	0.14204
1885	0.14207
1886	0.14172
1887	0.14137
1888	0.14102
1889	0.14067
1890	0.14032
1891	0.1396
1892	0.13888
1893	0.13816
1894	0.13744
1895	0.13672
1896	0.13708
1897	0.13745
1898	0.13781
1899	0.13818
1900	0.13854
1901	0.13844
1902	0.13835
1903	0.13825
1904	0.13816
1905	0.13806
1906	0.13778
1907	0.1375
1908	0.13723
1909	0.13695
1910	0.13667
1911	0.13654
1912	0.13641
1913	0.13627
1914	0.13614
1915	0.13601
1916	0.1356
1917	0.13518
1918	0.13477
1919	0.13435
1920	0.13394
1921	0.13381
1922	0.13369
1923	0.13356
1924	0.13344
1925	0.13331
1926	0.1326
1927	0.1319
1928	0.13119
1929	0.13049
1930	0.12978
1931	0.12983
1932	0.12987
1933	0.12992
1934	0.12996
1935	0.13001
1936	0.12952
1937	0.12904
1938	0.12855
1939	0.12807
1940	0.12758
1941	0.12582
1942	0.12406
1943	0.12229
1944	0.12053
1945	0.11877
1946	0.11979
1947	0.12082
1948	0.12184
1949	0.12287
1950	0.12389
1951	0.12438
1952	0.12487
1953	0.12537
1954	0.12586
1955	0.12635
1956	0.12606
1957	0.12577
1958	0.12547
1959	0.12518
1960	0.12489
1961	0.12438
1962	0.12387
1963	0.12336
1964	0.12285
1965	0.12234
1966	0.12241
1967	0.12248
1968	0.12255
1969	0.12262
1970	0.12269
1971	0.12228
1972	0.12187
1973	0.12146
1974	0.12105
1975	0.12064
1976	0.12035
1977	0.12006
1978	0.11976
1979	0.11947
1980	0.11918
1981	0.11904
1982	0.1189
1983	0.11876
1984	0.11862
1985	0.11848
1986	0.11854
1987	0.1186
1988	0.11866
1989	0.11872
1990	0.11878
1991	0.11833
1992	0.11788
1993	0.11742
1994	0.11697
1995	0.11652
1996	0.1165
1997	0.11648
1998	0.11646
1999	0.11644
2000	0.11642
2001	0.11614
2002	0.11586
2003	0.11557
2004	0.11529
2005	0.11501
2006	0.11501
2007	0.115
2008	0.115
2009	0.11499
2010	0.11499
2011	0.11476
2012	0.11453
2013	0.1143
2014	0.11407
2015	0.11384
2016	0.11343
2017	0.11301
2018	0.1126
2019	0.11218
2020	0.11177
2021	0.11169
2022	0.11161
2023	0.11154
2024	0.11146
2025	0.11138
2026	0.111
2027	0.11063
2028	0.11025
2029	0.10988
2030	0.1095
2031	0.10936
2032	0.10922
2033	0.10907
2034	0.10893
2035	0.10879
2036	0.10857
2037	0.10835
2038	0.10812
2039	0.1079
2040	0.10768
2041	0.10774
2042	0.1078
2043	0.10785
2044	0.10791
2045	0.10797
2046	0.10771
2047	0.10745
2048	0.1072
2049	0.10694
2050	0.10668
2051	0.10648
2052	0.10627
2053	0.10607
2054	0.10586
2055	0.10566
2056	0.10536
2057	0.10506
2058	0.10477
2059	0.10447
2060	0.10417
2061	0.10396
2062	0.10375
2063	0.10355
2064	0.10334
2065	0.10313
2066	0.10301
2067	0.10288
2068	0.10276
2069	0.10263
2070	0.10251
2071	0.10249
2072	0.10247
2073	0.10246
2074	0.10244
2075	0.10242
2076	0.10211
2077	0.10179
2078	0.10148
2079	0.10116
2080	0.10085
2081	0.10068
2082	0.10051
2083	0.10034
2084	0.10017
2085	0.1
2086	0.09983
2087	0.09965
2088	0.09948
2089	0.0993
2090	0.09913
2091	0.0988
2092	0.09847
2093	0.09813
2094	0.0978
2095	0.09747
2096	0.09751
2097	0.09755
2098	0.09759
2099	0.09763
2100	0.09767
2101	0.09758
2102	0.09749
2103	0.0974
2104	0.09731
2105	0.09722
2106	0.09697
2107	0.09671
2108	0.09646
2109	0.0962
2110	0.09595
2111	0.09579
2112	0.09564
2113	0.09548
2114	0.09533
2115	0.09517
2116	0.09495
2117	0.09474
2118	0.09452
2119	0.09431
2120	0.09409
2121	0.0939
